OrderID,Segment,ProductID,Category,SubCategory,CustomeName,Product Name,Sales,Quantity,Discount,Profit
CA-2014-110786,Corporate,TEC-PH-10001425,Technology,Phones,Anthony Johnson,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976
CA-2014-110786,Corporate,OFF-LA-10001474,Office Supplies,Labels,Anthony Johnson,Avery 477,274.77,9,0,126.3942
CA-2014-110786,Corporate,FUR-FU-10000672,Furniture,Furnishings,Anthony Johnson,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0,23.9904
CA-2015-137750,Consumer,FUR-FU-10001979,Furniture,Furnishings,Jill Fjeld,Dana Halogen Swing-Arm Architect Lamp,204.85,5,0,57.358
CA-2015-136378,Corporate,OFF-BI-10003707,Office Supplies,Binders,Cari Sayre,Aluminum Screw Posts,9.156,3,0.8,-13.734
CA-2017-100356,Consumer,OFF-AP-10002191,Office Supplies,Appliances,Susan Pistek,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.992,2,0.8,-62.3792
US-2015-166520,Corporate,OFF-PA-10000501,Office Supplies,Paper,Katrina Edelman,Petty Cash Envelope,80.88,3,0,39.6312
US-2015-166520,Corporate,TEC-AC-10001990,Technology,Accessories,Katrina Edelman,Kensington Orbit Wireless Mobile Trackball for PC and Mac,599.9,10,0,191.968
CA-2017-136350,Consumer,FUR-FU-10003601,Furniture,Furnishings,George Ashbrook,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0,49.8042
CA-2017-136350,Consumer,FUR-CH-10001891,Furniture,Chairs,George Ashbrook,Global Deluxe Office Fabric Chairs,172.764,2,0.1,32.6332
CA-2014-122931,Corporate,OFF-AR-10003469,Office Supplies,Art,Suzanne McNair,Nontoxic Chalk,4.224,3,0.2,1.4784
CA-2014-122931,Corporate,FUR-TA-10004175,Furniture,Tables,Suzanne McNair,"Hon 30"" x 60"" Table with Locking Drawer",409.272,2,0.4,-81.8544
CA-2014-122931,Corporate,OFF-LA-10002945,Office Supplies,Labels,Suzanne McNair,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",55.44,11,0.2,18.018
CA-2014-122931,Corporate,OFF-PA-10000533,Office Supplies,Paper,Suzanne McNair,Southworth Parchment Paper & Envelopes,20.928,4,0.2,6.8016
CA-2014-122931,Corporate,OFF-ST-10004459,Office Supplies,Storage,Suzanne McNair,Tennsco Single-Tier Lockers,1801.632,6,0.2,-337.806
CA-2014-122931,Corporate,FUR-TA-10004147,Furniture,Tables,Suzanne McNair,Hon 4060 Series Tables,67.176,1,0.4,-20.1528
CA-2014-163034,Consumer,OFF-ST-10000046,Office Supplies,Storage,Darren Koutras,Fellowes Super Stor/Drawer Files,646.2,5,0.2,-8.0775
CA-2015-124058,Consumer,TEC-PH-10004774,Technology,Phones,Lena Creighton,Gear Head AU3700S Headset,72.744,7,0.2,-15.4581
CA-2015-124058,Consumer,FUR-CH-10000595,Furniture,Chairs,Lena Creighton,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76
CA-2016-129196,Consumer,TEC-AC-10002473,Technology,Accessories,Xylona Preis,Maxell 4.7GB DVD-R,68.112,3,0.2,17.8794
US-2015-138716,Corporate,OFF-BI-10001628,Office Supplies,Binders,Cari Sayre,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3,0.2,7.8225
US-2016-122182,Consumer,TEC-AC-10002800,Technology,Accessories,Bryan Davis,Plantronics Audio 478 Stereo USB Headset,39.992,1,0.2,7.4985
US-2014-130358,Consumer,OFF-AR-10002766,Office Supplies,Art,Denise Leinenbach,Prang Drawing Pencil Set,20.016,9,0.2,1.7514
US-2014-130358,Consumer,OFF-SU-10002522,Office Supplies,Supplies,Denise Leinenbach,Acme Kleen Earth Office Shears,3.104,1,0.2,0.3492
CA-2014-102673,Corporate,OFF-FA-10003021,Office Supplies,Fasteners,Ken Heidel,Staples,7.52,5,0.2,1.41
CA-2014-102673,Corporate,OFF-AR-10000634,Office Supplies,Art,Ken Heidel,Newell 320,10.272,3,0.2,0.8988
CA-2014-102673,Corporate,OFF-LA-10001771,Office Supplies,Labels,Ken Heidel,Avery 513,47.808,12,0.2,15.5376
CA-2014-102673,Corporate,TEC-PH-10004434,Technology,Phones,Ken Heidel,Cisco IP Phone 7961G VoIP phone - Dark gray,978.84,9,0.2,110.1195
CA-2016-145303,Consumer,OFF-BI-10000050,Office Supplies,Binders,Tom Prescott,"Angle-D Binders with Locking Rings, Label Holders",13.14,9,0.8,-21.681
CA-2016-145303,Consumer,OFF-BI-10002414,Office Supplies,Binders,Tom Prescott,GBC ProClick Spines for 32-Hole Punch,10.024,4,0.8,-16.5396
CA-2016-145303,Consumer,FUR-BO-10003159,Furniture,Bookcases,Tom Prescott,"Sauder Camden County Collection Libraries, Planked Cherry Finish",156.3728,2,0.32,-52.8908
CA-2015-156104,Home Office,TEC-CO-10002095,Technology,Copiers,Nora Pelletier,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,0,449.991
US-2015-164308,Home Office,TEC-PH-10004120,Technology,Phones,Steve Carroll,AT&T 1080 Phone,821.94,6,0,213.7044
CA-2017-108112,Consumer,FUR-FU-10003553,Furniture,Furnishings,Dana Kaydos,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.064,4,0.2,55.016
CA-2017-108112,Consumer,FUR-FU-10001488,Furniture,Furnishings,Dana Kaydos,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339.136,4,0.2,0
CA-2015-100685,Corporate,OFF-BI-10003094,Office Supplies,Binders,Suzanne McNair,Self-Adhesive Ring Binder Labels,7.04,2,0,3.3088
CA-2015-100685,Corporate,OFF-FA-10003472,Office Supplies,Fasteners,Suzanne McNair,Bagged Rubber Bands,5.04,4,0,0.2016
CA-2015-100685,Corporate,OFF-PA-10001289,Office Supplies,Paper,Suzanne McNair,White Computer Printout Paper by Universal,116.28,3,0,56.9772
CA-2015-165414,Consumer,TEC-PH-10002293,Technology,Phones,Lynn Smith,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.7976
CA-2016-140417,Corporate,OFF-PA-10000380,Office Supplies,Paper,Katrina Edelman,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048,9,0.2,22.518
CA-2016-140417,Corporate,OFF-BI-10004828,Office Supplies,Binders,Katrina Edelman,GBC Poly Designer Binding Covers,5.022,1,0.7,-3.5154
US-2017-151316,Corporate,OFF-BI-10004632,Office Supplies,Binders,Matthew Clasen,Ibico Hi-Tech Manual Binding System,182.994,3,0.8,-320.2395
US-2017-151316,Corporate,OFF-PA-10000327,Office Supplies,Paper,Matthew Clasen,Xerox 1971,10.272,3,0.2,3.21
CA-2017-163692,Home Office,OFF-BI-10003291,Office Supplies,Binders,Dean percer,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857,3,0.7,-6.0237
CA-2016-111913,Corporate,TEC-PH-10002275,Technology,Phones,Linda Cazamias,Mitel 5320 IP Phone VoIP phone,302.384,2,0.2,30.2384
CA-2016-111913,Corporate,OFF-BI-10003291,Office Supplies,Binders,Linda Cazamias,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,3,0.2,7.0713
CA-2016-111913,Corporate,OFF-BI-10000343,Office Supplies,Binders,Linda Cazamias,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771
US-2014-156559,Consumer,FUR-BO-10000711,Furniture,Bookcases,Lena Hernandez,"Hon Metal Bookcases, Gray",638.82,9,0,172.4814
CA-2016-161473,Corporate,OFF-LA-10001297,Office Supplies,Labels,Thomas Boland,Avery 473,20.7,2,0,9.936
CA-2016-161473,Corporate,OFF-SU-10001574,Office Supplies,Supplies,Thomas Boland,Acme Value Line Scissors,10.95,3,0,3.285
CA-2016-161473,Corporate,OFF-BI-10003305,Office Supplies,Binders,Thomas Boland,Avery Hanging File Binders,14.352,3,0.2,4.6644
CA-2017-166576,Consumer,OFF-ST-10002574,Office Supplies,Storage,John Murray,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2,-55.256
CA-2015-102491,Consumer,TEC-MA-10000864,Technology,Machines,Katrina Willman,Cisco 9971 IP Video Phone Charcoal,3080,7,0,1416.8
CA-2015-102491,Consumer,TEC-AC-10003289,Technology,Accessories,Katrina Willman,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,79.96,4,0,18.3908
CA-2015-102491,Consumer,TEC-PH-10001619,Technology,Phones,Katrina Willman,LG G3,587.97,3,0,170.5113
CA-2014-116904,Consumer,OFF-PA-10004888,Office Supplies,Paper,Sanjit Chand,Xerox 217,32.4,5,0,15.552
CA-2014-116904,Consumer,OFF-ST-10000736,Office Supplies,Storage,Sanjit Chand,Carina Double Wide Media Storage Towers in Natural & Black,404.9,5,0,16.196
CA-2014-116904,Consumer,OFF-BI-10001120,Office Supplies,Binders,Sanjit Chand,Ibico EPK-21 Electric Binding System,9449.95,5,0,4630.4755
CA-2014-116904,Consumer,OFF-BI-10000301,Office Supplies,Binders,Sanjit Chand,GBC Instant Report Kit,12.94,2,0,6.47
US-2017-102288,Consumer,OFF-AP-10004655,Office Supplies,Appliances,Zuschuss Carroll,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2.264,1,0.8,-5.2072
US-2017-102288,Consumer,OFF-AP-10002906,Office Supplies,Appliances,Zuschuss Carroll,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.444,1,0.8,-1.11
US-2017-102288,Consumer,OFF-PA-10000740,Office Supplies,Paper,Zuschuss Carroll,Xerox 1982,146.176,8,0.2,47.5072
CA-2017-137456,Home Office,FUR-FU-10001940,Furniture,Furnishings,Rick Bensley,Staple-based wall hangings,15.92,2,0,7.0048
US-2017-155999,Consumer,TEC-PH-10000439,Technology,Phones,Jay Kimmel,GE DSL Phone Line Filter,159.96,5,0.2,17.9955
US-2017-155999,Consumer,OFF-BI-10000404,Office Supplies,Binders,Jay Kimmel,Avery Printable Repositionable Plastic Tabs,13.76,2,0.2,4.644
US-2016-148334,Consumer,OFF-BI-10003676,Office Supplies,Binders,Dorothy Dickinson,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,0.8,-6.8992
CA-2015-105599,Consumer,OFF-ST-10002486,Office Supplies,Storage,Marc Crier,Eldon Shelf Savers Cubes and Bins,13.96,2,0,0.2792
CA-2015-105599,Consumer,FUR-TA-10003837,Furniture,Tables,Marc Crier,Anderson Hickey Conga Table Tops & Accessories,27.414,3,0.4,-14.1639
CA-2015-153717,Corporate,TEC-PH-10002923,Technology,Phones,Dionis Lloyd,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0,19.9746
CA-2015-153717,Corporate,FUR-BO-10004360,Furniture,Bookcases,Dionis Lloyd,Rush Hierlooms Collection Rich Wood Bookcases,160.98,1,0,20.9274
CA-2015-153717,Corporate,OFF-PA-10002160,Office Supplies,Paper,Dionis Lloyd,Xerox 1978,17.34,3,0,8.4966
CA-2015-153717,Corporate,OFF-AR-10002375,Office Supplies,Art,Dionis Lloyd,Newell 351,3.28,1,0,0.9512
CA-2015-116687,Corporate,OFF-LA-10000443,Office Supplies,Labels,Noah Childs,Avery 501,8.856,3,0.2,2.9889
CA-2015-116687,Corporate,TEC-PH-10001750,Technology,Phones,Noah Childs,Samsung Rugby III,158.376,3,0.2,13.8579
CA-2016-163573,Consumer,OFF-BI-10004632,Office Supplies,Binders,Amy Cox,Ibico Hi-Tech Manual Binding System,1219.96,5,0.2,381.2375
CA-2015-153416,Consumer,OFF-BI-10002813,Office Supplies,Binders,Toby Swindell,Avery Reinforcements for Hole-Punch Pages,3.168,2,0.2,0.99
CA-2015-153416,Consumer,OFF-PA-10002005,Office Supplies,Paper,Toby Swindell,Xerox 225,19.44,3,0,9.3312
CA-2015-153416,Consumer,OFF-ST-10000060,Office Supplies,Storage,Toby Swindell,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86,7,0,54.5832
CA-2015-153416,Consumer,OFF-BI-10002706,Office Supplies,Binders,Toby Swindell,Avery Premier Heavy-Duty Binder with Round Locking Rings,91.392,8,0.2,29.7024
CA-2017-117394,Consumer,TEC-AC-10000199,Technology,Accessories,Michael Moore,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4,0.2,-1.428
CA-2017-133823,Consumer,OFF-PA-10002870,Office Supplies,Paper,Liz Pelletier,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,6,0,16.848
CA-2017-133823,Consumer,OFF-LA-10004545,Office Supplies,Labels,Liz Pelletier,Avery 50,37.59,3,0,17.6673
CA-2017-133823,Consumer,OFF-BI-10000962,Office Supplies,Binders,Liz Pelletier,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.032,2,0.2,9.4366
CA-2014-127523,Corporate,OFF-AP-10004249,Office Supplies,Appliances,Brooke Gillingham,Staple holder,35.91,3,0,9.6957
CA-2017-123239,Consumer,FUR-FU-10001602,Furniture,Furnishings,Mike Gockenbach,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.032,3,0.2,-2.2758
CA-2017-156769,Consumer,OFF-AR-10003179,Office Supplies,Art,Gary Zandusky,Dixon Ticonderoga Core-Lock Colored Pencils,54.66,6,0,18.0378
CA-2014-127299,Consumer,OFF-ST-10003722,Office Supplies,Storage,John Lee,Project Tote Personal File,67.344,6,0.2,7.5762
CA-2014-127299,Consumer,TEC-MA-10001127,Technology,Machines,John Lee,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2624.985,3,0.5,-944.9946
CA-2015-121272,Consumer,OFF-AP-10001947,Office Supplies,Appliances,Denny Ordway,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,4,0,21.2512
CA-2014-115336,Corporate,OFF-BI-10001107,Office Supplies,Binders,Ann Blume,"GBC White Gloss Covers, Plain Front",14.48,5,0.8,-23.892
CA-2015-111703,Consumer,OFF-PA-10000349,Office Supplies,Paper,Karl Braun,Easy-staple paper,11.952,3,0.2,4.0338
CA-2015-111703,Consumer,OFF-PA-10003349,Office Supplies,Paper,Karl Braun,Xerox 1957,15.552,3,0.2,5.6376
CA-2014-128839,Consumer,OFF-FA-10002280,Office Supplies,Fasteners,Ted Trevino,Advantus Plastic Paper Clips,45,9,0,21.6
CA-2014-128839,Consumer,TEC-MA-10000029,Technology,Machines,Ted Trevino,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",209.97,3,0,90.2871
CA-2017-105914,Home Office,OFF-BI-10002854,Office Supplies,Binders,Paul Van Hugh,"Performers Binder/Pad Holder, Black",112.12,5,0.2,42.045
CA-2017-105914,Home Office,OFF-ST-10003716,Office Supplies,Storage,Paul Van Hugh,Tennsco Double-Tier Lockers,1575.14,7,0,204.7682
CA-2017-110926,Consumer,OFF-FA-10000624,Office Supplies,Fasteners,Dorothy Dickinson,OIC Binder Clips,25.06,7,0,12.53
CA-2016-117226,Corporate,OFF-BI-10004654,Office Supplies,Binders,Keith Dawkins,Avery Binding System Hidden Tab Executive Style Index Sets,6.924,6,0.8,-10.386
CA-2017-127313,Consumer,OFF-ST-10001228,Office Supplies,Storage,Ralph Arnett,Personal File Boxes with Fold-Down Carry Handle,37.392,3,0.2,2.337
CA-2017-127313,Consumer,FUR-FU-10003798,Furniture,Furnishings,Ralph Arnett,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846
CA-2016-136287,Consumer,OFF-LA-10003148,Office Supplies,Labels,Sonia Sunley,Avery 51,18.9,3,0,8.694
US-2014-107699,Consumer,OFF-BI-10001249,Office Supplies,Binders,John Huston,Avery Heavy-Duty EZD View Binder with Locking Rings,57.42,9,0,26.4132
CA-2017-112725,Home Office,OFF-AR-10003759,Office Supplies,Art,Eugene Hildebrand,"Crayola Anti Dust Chalk, 12/Pack",12.74,7,0,5.733
CA-2017-112725,Home Office,OFF-AR-10001227,Office Supplies,Art,Eugene Hildebrand,Newell 338,8.82,3,0,2.3814
CA-2017-112725,Home Office,FUR-CH-10000863,Furniture,Chairs,Eugene Hildebrand,Novimex Swivel Fabric Task Chair,120.784,1,0.2,-13.5882
CA-2015-136196,Consumer,FUR-FU-10004017,Furniture,Furnishings,Tom Prescott,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,3,0,64.518
CA-2017-106068,Consumer,OFF-BI-10000962,Office Supplies,Binders,Randy Bradley,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,3,0.8,-15.1311
CA-2017-106068,Consumer,OFF-ST-10004507,Office Supplies,Storage,Randy Bradley,Advantus Rolling Storage Box,13.72,1,0.2,1.2005
CA-2017-106068,Consumer,TEC-AC-10002942,Technology,Accessories,Randy Bradley,WD My Passport Ultra 1TB Portable External Hard Drive,55.2,1,0.2,-2.07
CA-2017-106068,Consumer,OFF-ST-10002344,Office Supplies,Storage,Randy Bradley,"Carina 42""Hx23 3/4""W Media Storage Unit",259.136,4,0.2,-58.3056
CA-2017-100160,Consumer,OFF-LA-10002475,Office Supplies,Labels,Cassandra Brandow,Avery 519,29.24,5,0.2,9.8685
CA-2017-100160,Consumer,OFF-PA-10003072,Office Supplies,Paper,Cassandra Brandow,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3,0.2,5.4432
CA-2017-100160,Consumer,OFF-EN-10001509,Office Supplies,Envelopes,Cassandra Brandow,Poly String Tie Envelopes,4.896,3,0.2,1.6524
CA-2016-139689,Corporate,OFF-BI-10004781,Office Supplies,Binders,Michael Paige,GBC Wire Binding Strips,38.088,4,0.7,-27.9312
CA-2016-139689,Corporate,OFF-BI-10000145,Office Supplies,Binders,Michael Paige,Zipper Ring Binder Pockets,2.808,3,0.7,-1.9656
CA-2015-101091,Consumer,TEC-AC-10003280,Technology,Accessories,Scot Wooten,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,2,0.2,0.5998
CA-2015-101091,Consumer,OFF-BI-10001107,Office Supplies,Binders,Scot Wooten,"GBC White Gloss Covers, Plain Front",26.064,6,0.7,-19.9824
CA-2014-126907,Corporate,OFF-PA-10000533,Office Supplies,Paper,Suzanne McNair,Southworth Parchment Paper & Envelopes,15.696,3,0.2,5.1012
US-2016-164588,Consumer,OFF-AR-10003056,Office Supplies,Art,Arthur Prichep,Newell 341,12.84,3,0,3.7236
CA-2017-115546,Consumer,TEC-PH-10002834,Technology,Phones,Amy Hunt,Google Nexus 5,539.97,3,0,134.9925
CA-2017-115546,Consumer,OFF-ST-10002214,Office Supplies,Storage,Amy Hunt,X-Rack File for Hanging Folders,22.58,2,0,5.8708
CA-2015-163587,Consumer,OFF-LA-10004484,Office Supplies,Labels,Emily Phan,Avery 476,16.52,4,0,7.5992
CA-2015-163587,Consumer,OFF-BI-10003091,Office Supplies,Binders,Emily Phan,GBC DocuBind TL200 Manual Binding Machine,671.94,3,0,315.8118
US-2017-106131,Corporate,TEC-AC-10003027,Technology,Accessories,Tracy Poddar,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.064,7,0.2,-14.7931
US-2017-106131,Corporate,OFF-ST-10003638,Office Supplies,Storage,Tracy Poddar,Mobile Personal File Cube,168.624,9,0.2,14.7546
CA-2015-160213,Corporate,OFF-PA-10003848,Office Supplies,Paper,Anthony Rawles,Xerox 1997,19.44,3,0,9.3312
CA-2014-157924,Consumer,OFF-ST-10002352,Office Supplies,Storage,Helen Andreada,Iris Project Case,31.92,4,0,8.2992
CA-2014-157924,Consumer,FUR-CH-10000229,Furniture,Chairs,Helen Andreada,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568,2,0.2,-65.0352
CA-2015-100216,Home Office,OFF-PA-10000788,Office Supplies,Paper,Heather Jas,Xerox 210,31.104,6,0.2,10.8864
CA-2015-100216,Home Office,OFF-PA-10002968,Office Supplies,Paper,Heather Jas,Xerox 1973,54.816,3,0.2,17.8152
CA-2017-100601,Consumer,OFF-ST-10002486,Office Supplies,Storage,Jay Kimmel,Eldon Shelf Savers Cubes and Bins,48.86,7,0,0.9772
CA-2016-152163,Consumer,OFF-BI-10002215,Office Supplies,Binders,Jay Fein,"Wilson Jones Hanging View Binder, White, 1""",14.2,2,0,6.532
CA-2016-152163,Consumer,OFF-PA-10000788,Office Supplies,Paper,Jay Fein,Xerox 210,12.96,2,0,6.2208
CA-2016-152163,Consumer,OFF-BI-10003364,Office Supplies,Binders,Jay Fein,Binding Machine Supplies,58.34,2,0,28.0032
CA-2015-154340,Home Office,OFF-AR-10003582,Office Supplies,Art,Eileen Kiefer,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0,15.764
CA-2014-128846,Corporate,TEC-PH-10003273,Technology,Phones,Roland Schwarz,AT&T TR1909W,629.95,5,0,163.787
CA-2014-128846,Corporate,OFF-PA-10000100,Office Supplies,Paper,Roland Schwarz,Xerox 1945,122.97,3,0,60.2553
CA-2016-148593,Consumer,OFF-PA-10001776,Office Supplies,Paper,Bill Donatelli,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5,0,21.7845
US-2017-119039,Home Office,OFF-BI-10004182,Office Supplies,Binders,Ben Ferrer,Economy Binders,14.976,9,0.2,5.4288
CA-2017-128426,Consumer,OFF-BI-10000756,Office Supplies,Binders,Joe Kamberova,Storex DuraTech Recycled Plastic Frosted Binders,4.24,5,0.8,-6.36
US-2017-136868,Home Office,TEC-AC-10001539,Technology,Accessories,Cyra Reiten,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96,4,0,115.1856
US-2017-136868,Home Office,OFF-PA-10002377,Office Supplies,Paper,Cyra Reiten,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0,7.668
US-2017-136868,Home Office,OFF-ST-10000991,Office Supplies,Storage,Cyra Reiten,Space Solutions HD Industrial Steel Shelving.,344.91,3,0,10.3473
CA-2016-143749,Corporate,FUR-BO-10002853,Furniture,Bookcases,Aleksandra Gannaway,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,1,0,20.485
CA-2016-111493,Consumer,TEC-AC-10004510,Technology,Accessories,Charles McCrossin,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,9.816
CA-2017-112536,Corporate,OFF-BI-10003712,Office Supplies,Binders,Susan Gilcrest,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.874,7,0.8,-10.6547
CA-2017-112536,Corporate,OFF-BI-10002571,Office Supplies,Binders,Susan Gilcrest,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.996,1,0.8,-3.2934
CA-2017-112536,Corporate,OFF-ST-10004835,Office Supplies,Storage,Susan Gilcrest,Plastic Stacking Crates & Casters,8.928,2,0.2,0.6696
CA-2016-157714,Corporate,OFF-PA-10004022,Office Supplies,Paper,Charles Sheldon,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,1,0,4.4955
CA-2017-166709,Consumer,TEC-CO-10004722,Technology,Copiers,Hunter Lopez,Canon imageCLASS 2200 Advanced Copier,10499.97,3,0,5039.9856
CA-2015-129392,Consumer,OFF-PA-10004248,Office Supplies,Paper,Darrin Martin,Xerox 1990,21.12,5,0.2,6.6
CA-2015-150875,Corporate,FUR-TA-10000577,Furniture,Tables,Heather Kirkland,Bretford CR4500 Series Slim Rectangular Table,696.42,2,0,160.1766
CA-2015-150875,Corporate,TEC-PH-10001254,Technology,Phones,Heather Kirkland,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776,3,0.2,22.8582
CA-2015-154200,Consumer,OFF-AR-10001044,Office Supplies,Art,Bruce Geld,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98,2,0,15.0742
CA-2016-124233,Consumer,FUR-FU-10002597,Furniture,Furnishings,Clytie Kelty,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7,5,0,10.374
US-2015-134271,Consumer,OFF-LA-10004093,Office Supplies,Labels,Roland Fjeld,Avery 486,21.93,3,0,10.3071
US-2016-161683,Consumer,OFF-AP-10000179,Office Supplies,Appliances,Caroline Jumper,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816,4,0.2,93.7688
US-2016-161683,Consumer,OFF-BI-10001072,Office Supplies,Binders,Caroline Jumper,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.192,4,0.7,-14.5536
CA-2015-143105,Home Office,OFF-LA-10004093,Office Supplies,Labels,Matt Abelman,Avery 486,7.31,1,0,3.4357
CA-2015-143105,Home Office,TEC-CO-10002095,Technology,Copiers,Matt Abelman,Hewlett Packard 610 Color Digital Copier / Printer,799.984,2,0.2,249.995
CA-2015-143105,Home Office,OFF-PA-10002713,Office Supplies,Paper,Matt Abelman,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",41.28,6,0,18.9888
CA-2015-143105,Home Office,OFF-PA-10002254,Office Supplies,Paper,Matt Abelman,Xerox 1883,184.66,7,0,84.9436
CA-2014-145387,Consumer,OFF-AR-10001683,Office Supplies,Art,Anne McFarland,Lumber Crayons,49.25,5,0,18.715
CA-2014-145387,Consumer,OFF-PA-10002195,Office Supplies,Paper,Anne McFarland,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",10.16,2,0,4.7752
CA-2014-145387,Consumer,FUR-FU-10002364,Furniture,Furnishings,Anne McFarland,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0,4.2804
CA-2014-145387,Consumer,OFF-BI-10004001,Office Supplies,Binders,Anne McFarland,GBC Recycled VeloBinder Covers,34.08,2,0,15.6768
CA-2014-145387,Consumer,FUR-FU-10000023,Furniture,Furnishings,Anne McFarland,Eldon Wave Desk Accessories,17.67,3,0,7.7748
CA-2014-145387,Consumer,FUR-CH-10002320,Furniture,Chairs,Anne McFarland,Hon Pagoda Stacking Chairs,1604.9,5,0,481.47
CA-2014-145387,Consumer,FUR-TA-10003238,Furniture,Tables,Anne McFarland,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",385.686,1,0.3,-60.6078
CA-2017-109715,Consumer,OFF-PA-10004965,Office Supplies,Paper,Angele Hood,Xerox 1921,15.984,2,0.2,4.995
CA-2014-166457,Consumer,OFF-PA-10003016,Office Supplies,Paper,Peter Fuller,"Adams ""While You Were Out"" Message Pads",9.42,3,0,4.239
CA-2014-166457,Consumer,OFF-AR-10003651,Office Supplies,Art,Peter Fuller,Newell 350,6.56,2,0,1.9024
CA-2014-166457,Consumer,OFF-PA-10001363,Office Supplies,Paper,Peter Fuller,Xerox 1933,24.56,2,0,11.5432
CA-2016-164637,Consumer,OFF-BI-10003876,Office Supplies,Binders,Rick Duston,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4,3,0,64.2
CA-2014-103590,Consumer,OFF-EN-10004007,Office Supplies,Envelopes,Jeremy Lonsdale,Park Ridge Embossed Executive Business Envelopes,62.28,4,0,29.2716
CA-2015-111234,Corporate,OFF-LA-10002271,Office Supplies,Labels,Ann Blume,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3,0,4.4352
CA-2017-149881,Corporate,FUR-BO-10003894,Furniture,Bookcases,Nick Crebassa,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664,8,0.15,85.176
